Id,SalePrice
1762,191507.25187285547
1763,199751.8655973447
1764,162106.41614513984
1765,164575.9823143573
1766,179176.35218092962
1767,177327.40385758202
1768,177818.08376178285
1769,186965.20404843963
1770,178762.74216919858
1771,183322.86614629417
1772,178903.2959318976
1773,186570.12942176452
1774,199144.24282902223
1775,172154.71331095765
1776,177444.0192015909
1777,166200.9380734905
1778,158995.7705556315
1779,168273.28245476075
1780,189680.45305277803
1781,181681.02108195703
1782,160277.14264364215
1783,197318.54715833673
1784,162228.9356041965
1785,187340.45545608364
1786,181065.34703727998
1787,190233.60910269734
1788,157929.5948520291
1789,168557.0019354769
1790,160805.58464562497
1791,221648.39197821566
1792,180539.88079814892
1793,182105.6162838561
1794,166380.8526031596
1795,178942.15561742662
1796,162804.74780047522
1797,183077.68439261732
1798,171728.47202920378
1799,164786.74154064385
1800,177427.2671703063
1801,197318.54715831997
1802,178658.11417821376
1803,185437.3205237612
1804,169759.65248952084
1805,173986.63505519042
1806,168607.66428947286
1807,194138.5191451942
1808,192502.44092200068
1809,176746.9698185993
1810,177604.8917031295
1811,193283.7465848236
1812,181627.06100660842
1813,169071.62025834154
1814,167398.00647098012
1815,150106.50514169037
1816,159650.30428585457
1817,179471.235974757
1818,177109.58995620464
1819,166558.11332844757
1820,153796.71431957465
1821,174520.15257066232
1822,196297.95829524286
1823,169100.68160118302
1824,176911.3191644319
1825,169234.64548281068
1826,172386.29791912902
1827,156031.90480236895
1828,168202.89230660442
1829,166505.98401754093
1830,176507.370221494
1831,180116.7525531659
1832,183072.74059140845
1833,189595.9646777003
1834,167523.9190762546
1835,210817.7758633918
1836,172942.93081334815
1837,145286.27814409183
1838,176468.6533714803
1839,159040.06956217787
1840,178518.20433249627
1841,169163.9807868204
1842,189786.68527455395
1843,181246.72852385486
1844,176349.92715358362
1845,205266.63100913865
1846,187397.99336222745
1847,208943.4277261095
1848,165014.5329076508
1849,182492.03756622737
1850,161718.71259041643
1851,180084.1189411527
1852,178534.95080217603
1853,151217.25996130914
1854,156342.71758756833
1855,188511.44383523846
1856,183570.33789679315
1857,225810.1602921707
1858,214217.4011316835
1859,187665.64101600787
1860,161157.17774403375
1861,187643.99259417132
1862,228156.37283916562
1863,220449.5346653252
1864,220522.35208423017
1865,156647.76353162737
1866,187388.8333748707
1867,178640.72379157227
1868,180847.21673904872
1869,159505.17052948172
1870,164305.53802065272
1871,180181.1967372289
1872,184602.73498997348
1873,193440.3721744311
1874,184199.7882099084
1875,196241.89290764136
1876,175588.61827109568
1877,179503.0465468238
1878,183658.07658254332
1879,193700.97627639724
1880,165399.6245070349
1881,186847.94478744362
1882,198127.73287816346
1883,183320.89810793987
1884,181613.60669665202
1885,178298.7917619599
1886,185733.53400058672
1887,180008.1884854876
1888,175127.5962160409
1889,183467.1768627162
1890,182705.5460217425
1891,152324.94359317282
1892,169878.51598133915
1893,183735.97507657856
1894,224118.28010593425
1895,169355.2024651412
1896,180054.27640743903
1897,174081.60197736765
1898,168494.98502213787
1899,181871.5988432977
1900,173554.48965839832
1901,169805.38216558052
1902,176192.99072874943
1903,204264.3928465359
1904,169630.9069569297
1905,185724.83880727552
1906,195699.03628183668
1907,189494.27616216918
1908,149607.90567343868
1909,154650.19904597965
1910,151579.55814043107
1911,185147.38053114363
1912,196314.53120359406
1913,210802.39536416903
1914,166271.28637260222
1915,154865.35914298054
1916,173575.50528648798
1917,179399.56355426763
1918,164280.77656204253
1919,171247.48948119418
1920,166878.5871824536
1921,188129.45971099986
1922,183517.34369691322
1923,175522.02692573564
1924,190060.1053311685
1925,174179.8247718648
1926,171059.5236752017
1927,183004.18676930922
1928,183601.64738740586
1929,163539.32718600356
1930,164677.6763915287
1931,162395.0738654232
1932,182207.6323194988
1933,192223.93979028426
1934,176391.82939012162
1935,181913.17912133946
1936,179136.09788825363
1937,196595.5682432109
1938,194822.36569094704
1939,148356.66944091953
1940,160387.60426389845
1941,181276.50057180016
1942,192474.81789935147
1943,157699.90779643715
1944,215785.54081305256
1945,181824.30099879112
1946,221813.00948165124
1947,165281.29259740282
1948,255629.4904703307
1949,173154.5909909557
1950,183884.65246539516
1951,200210.3536084802
1952,186599.2212653414
1953,192718.53269610577
1954,178628.66595277097
1955,180650.34241841384
1956,206003.1079472704
1957,166457.67844852968
1958,202916.22165349498
1959,192463.96998311137
1960,171775.49718990573
1961,175249.2221494189
1962,147086.5989399436
1963,149709.67210037913
1964,171411.40453375154
1965,178188.9647994293
1966,156491.711373223
1967,180953.24120116676
1968,203909.75906113535
1969,175470.1490875373
1970,205578.3336224067
1971,199428.85769942845
1972,187599.163869475
1973,192265.19810985844
1974,196666.55489767296
1975,155537.86225267616
1976,169543.24062092858
1977,202487.01017050026
1978,208232.71627347125
1979,173621.1952025611
1980,172414.6085718146
1981,164400.75641555618
1982,160480.42402477772
1983,156060.85381038208
1984,157437.1928205702
1985,158163.72092977422
1986,154849.04326897953
1987,152186.60934156762
1988,180340.21539922524
1989,178344.62451355136
1990,190170.38226681878
1991,168092.9754808296
1992,178757.91256680153
1993,174518.2568820864
1994,198168.49011628213
1995,176882.69397889567
1996,183801.6728962434
1997,196400.04668066255
1998,172281.60500402795
1999,196380.36629718053
2000,198228.35430668504
2001,195556.58126896457
2002,186453.26446903008
2003,181869.38119623018
2004,175610.84012414934
2005,183438.7308001418
2006,179584.48867329652
2007,182386.1522420412
2008,160750.36723706173
2009,182477.50504601863
2010,187720.35920719197
2011,187201.94208151358
2012,176385.1022351554
2013,175901.78784127906
2014,182584.28019828955
2015,195664.68610424874
2016,181420.34649422904
2017,176676.04995229188
2018,181594.6788673408
2019,178521.74796495703
2020,175895.88372624316
2021,168468.00591646717
2022,200973.1294478944
2023,197030.6419921997
2024,192867.41784458444
2025,196449.24763938575
2026,141684.19639860652
2027,153353.33412391297
2028,151143.54901671153
2029,163753.08711423958
2030,158682.46001393138
2031,144959.83525092434
2032,160144.390548588
2033,156286.53430352663
2034,165726.70761957415
2035,182427.4810473635
2036,173310.56154032494
2037,173310.5615403275
2038,151556.0140300293
2039,158908.14606868452
2040,209834.38309252472
2041,192410.51655080705
2042,174026.24729489908
2043,195499.83011534275
2044,200918.01881248527
2045,207243.6160239759
2046,196149.7838518829
2047,192097.9148502145
2048,178570.9489236658
2049,228617.96832543006
2050,199929.88443844626
2051,160206.36561285798
2052,179854.43188556773
2053,185987.34046182176
2054,161122.5056079107
2055,175949.34272013698
2056,183683.59059532522
2057,176401.34762336616
2058,205832.53252789704
2059,177799.79984943382
2060,167565.36208041245
2061,186348.95843655523
2062,179782.75946508534
2063,169837.62333332514
2064,178817.27567575919
2065,174444.4791493169
2066,192834.9689171766
2067,196564.71798497182
2068,206977.56703935936
2069,157054.25394413644
2070,175142.94807857974
2071,159932.16436541057
2072,182801.40833363333
2073,181510.37517682905
2074,181613.03512946516
2075,186920.5125976242
2076,157950.1706252282
2077,176115.15902288444
2078,182744.51434446895
2079,180660.6836915845
2080,160775.62977711344
2081,186711.7158480764
2082,223581.7581908938
2083,172330.94323665602
2084,163474.63339321897
2085,175308.2632998731
2086,187462.72530642967
2087,180655.10153502645
2088,152121.98603455513
2089,159856.2339097315
2090,186559.85493672895
2091,183962.55095939897
2092,162107.1686993013
2093,162582.28898127517
2094,154407.7015974105
2095,181625.6663994859
2096,164810.60947355255
2097,176429.4012416948
2098,179188.08992526075
2099,145997.63537770952
2100,218676.76827036263
2101,188323.86121423403
2102,168690.072291387
2103,165088.74679770577
2104,191435.00788516155
2105,168864.40466450714
2106,176041.8823715956
2107,215911.674390306
2108,167388.23862901982
2109,163854.7867530221
2110,163299.4779801669
2111,178298.2146331186
2112,176376.5861647781
2113,170211.04397652345
2114,170818.34478636947
2115,174388.86743250792
2116,161112.98737467173
2117,172179.08232530975
2118,157798.30971388775
2119,169106.15142292716
2120,170129.53136431146
2121,157680.2274129521
2122,162690.20913199196
2123,146968.37936509657
2124,181507.72137245652
2125,191215.5897529777
2126,189432.68984452332
2127,207271.48495773366
2128,170030.8074883679
2129,148409.80647632712
2130,193850.6139790574
2131,193808.3192982627
2132,166300.23538062745
2133,163474.633393212
2134,177473.6065649835
2135,157443.92553719482
2136,180681.0079920739
2137,183463.1703002688
2138,182481.76308119507
2139,193717.15117886662
2140,182782.55099006556
2141,175530.65163328103
2142,177804.05788461864
2143,159448.67084857728
2144,181338.97671750817
2145,178553.5585370236
2146,162820.9282645553
2147,188832.4799971995
2148,164682.1858994274
2149,181549.73594379076
2150,199158.0970088686
2151,152889.52099056658
2152,181150.55167911435
2153,181416.7323760076
2154,164391.2381823035
2155,185421.0464988032
2156,193981.32755000796
2157,178824.3247892321
2158,209270.05160625698
2159,177801.26680635358
2160,179053.76223609387
2161,178762.1706019931
2162,184655.30045818095
2163,191284.65577977803
2164,179598.08581878943
2165,167517.62807860388
2166,182873.9037940444
2167,177484.91371362563
2168,188444.59731951635
2169,179184.15384855517
2170,184365.17578098085
2171,184479.32200520043
2172,182927.86386938952
2173,178611.63937364751
2174,181943.3436135545
2175,175080.61476838822
2176,190720.79464913695
2177,198422.8681447208
2178,184482.11308349157
2179,139214.9521878583
2180,169233.11360174417
2181,180664.11868684366
2182,178818.74263266148
2183,180422.04996994603
2184,178601.93645580346
2185,183083.1597759782
2186,173163.1014997065
2187,185968.16115976823
2188,171226.05068305298
2189,281643.9761167809
2190,160031.71128126327
2191,162775.97977938852
2192,160735.4459701921
2193,166646.10904856538
2194,188384.5484445521
2195,165830.69725518767
2196,182138.3585330234
2197,171595.39797564992
2198,160337.07918381132
2199,191215.08867153968
2200,166956.09323221724
2201,186581.83087869035
2202,176450.54858210357
2203,193743.1949097847
2204,198882.56607841235
2205,176385.1022351426
2206,162447.63933364674
2207,193782.55567678437
2208,183653.89089713967
2209,210578.62354686693
2210,158527.16410731897
2211,163081.02572345524
2212,174388.86743250862
2213,191905.87013196526
2214,174388.86743250047
2215,161642.7116489883
2216,186939.5072151036
2217,172482.16579264752
2218,159695.99976358796
2219,157230.36967101786
2220,179188.08992523374
2221,157972.82120994665
2222,156804.95142918732
2223,211491.97246365645
2224,186537.2462010614
2225,200468.16107054288
2226,182241.34044415015
2227,157342.22589840856
2228,182022.38710600603
2229,181244.51087679947
2230,178556.67157379724
2231,189547.19987629377
2232,187948.6516556344
2233,194107.2875659531
2234,183521.71036929358
2235,183682.1236384185
2236,178483.35307345097
2237,184003.87976474618
2238,171318.59033446969
2239,162039.7543140091
2240,154846.25219070492
2241,194822.36569094495
2242,169788.73877147422
2243,178891.55448995274
2244,152084.77242886508
2245,139169.86642879108
2246,192439.53604459297
2247,161067.85976656387
2248,158762.6485047792
2249,175569.690441767
2250,183659.79501217674
2251,280618.13261723006
2252,180051.80915166158
2253,176519.18031558255
2254,179028.4292102866
2255,177161.58385722293
2256,180081.5088498392
2257,205895.25458471058
2258,183389.7813141432
2259,178543.6478595126
2260,194798.3204990779
2261,162845.61367576546
2262,148103.86700657522
2263,201016.17112122383
2264,277936.1269435275
2265,249768.27982339566
2266,161596.05215983116
2267,158011.1148898946
2268,194089.6838580086
2269,181733.33694144897
2270,182852.32772198226
2271,189893.0030584738
2272,194650.2109798796
2273,187904.4612862731
2274,171774.92562269513
2275,177998.68592148903
2276,175648.48432550114
2277,196918.0713620647
2278,184299.83807122475
2279,182379.8556827351
2280,184050.7258024856
2281,158296.97597028431
2282,175053.35555329407
2283,162293.3760906509
2284,186328.88004719443
2285,151422.11693653045
2286,181969.3587077728
2287,189122.67702416866
2288,185645.47522034426
2289,182829.89810925233
2290,195848.78818332148
2291,198785.05955066625
2292,181676.12655542535
2293,194131.01266332436
2294,201416.00486450642
2295,185096.57720562373
2296,195158.97259836947
2297,184795.7837351074
2298,189168.2638646632
2299,216855.2601490894
2300,184946.6424835734
2301,189317.5128206932
2302,180803.27784239803
2303,175061.18585762358
2304,179074.83909072005
2305,145708.76433610334
2306,142398.02275200747
2307,161474.53486364055
2308,157025.94515545387
2309,163424.03782735136
2310,164692.77864533802
2311,152163.2443540981
2312,192383.21548665105
2313,182520.23032247042
2314,187254.5075497122
2315,176489.65974035324
2316,181520.46684128023
2317,186414.97821471933
2318,185197.76463970635
2319,178657.79408374196
2320,179731.19802375347
2321,161748.27131707524
2322,158608.74906932656
2323,178807.37055987678
2324,184187.15880388604
2325,181686.10402107774
2326,190311.0502283345
2327,192252.49635406793
2328,193954.84952576365
2329,181044.20156088215
2330,180258.13121978706
2331,199641.65731383185
2332,197530.7752055158
2333,191777.19694913458
2334,195779.54303358076
2335,202112.04652299918
2336,192343.34807660268
2337,185191.3594432082
2338,186760.20796567947
2339,177733.78193526925
2340,164430.39118960407
2341,185299.6015524182
2342,186414.01233925088
2343,176401.92105459003
2344,182381.3226396297
2345,176334.1847107939
2346,184901.73584745824
2347,180085.76688503264
2348,184901.73584746523
2349,183967.56154876132
2350,193046.30157468235
2351,168538.96949585248
2352,170157.84201697237
2353,196559.70925964043
2354,177133.70936185704
2355,181553.2795762464
2356,185770.60663474654
2357,177017.59509927686
2358,184123.35853681085
2359,165970.357492198
2360,158151.98504945124
2361,177086.47644148977
2362,196373.8961765368
2363,172465.7070831135
2364,168590.78240989777
2365,158820.4741710811
2366,151611.37057652161
2367,152125.02858554712
2368,158404.0730810475
2369,160692.07864077063
2370,170175.22684199596
2371,169854.43659113627
2372,183410.78581901244
2373,180347.19402693398
2374,178930.52837429848
2375,153346.2200863175
2376,182675.20427057776
2377,180770.64979202277
2378,188714.14808755345
2379,191393.60859408276
2380,174016.1574944246
2381,183189.68531955732
2382,183621.50875786832
2383,168991.29635758488
2384,185306.65066587133
2385,189030.68030320806
2386,179208.6656984496
2387,174901.45279289503
2388,168337.40654433588
2389,158234.9646185909
2390,179562.45336883678
2391,174176.39164061286
2392,173931.5318454313
2393,184111.7294296783
2394,179374.48200118588
2395,207348.81188453524
2396,186983.41933902516
2397,206779.09404952312
2398,177472.07468393492
2399,156727.94832487102
2400,157090.5684624815
2401,160387.03269669833
2402,172410.28005086188
2403,191603.36565746902
2404,182152.20715125254
2405,180161.6973407045
2406,169652.2352842861
2407,182503.52014021506
2408,179714.63067703345
2409,180282.57071990124
2410,192600.33806036576
2411,166115.49124856596
2412,186379.55352444248
2413,184361.99225844978
2414,186220.9654581251
2415,198176.4709068772
2416,168437.77650012868
2417,178003.58231201768
2418,179180.4692445947
2419,191930.5611048094
2420,175590.26621496584
2421,176713.1930721884
2422,180159.0909469982
2423,188090.100808013
2424,186184.71772791306
2425,223055.58867227216
2426,158270.7531164037
2427,184733.12846643687
2428,199926.3789574341
2429,175075.7851660049
2430,180917.92514807684
2431,182067.76062520593
2432,178238.60191545286
2433,173454.94460653933
2434,176821.93626281386
2435,183642.1913042327
2436,177254.58274106449
2437,168715.95011170465
2438,180096.93119814154
2439,160620.72817874397
2440,175286.54439227167
2441,153494.78327629413
2442,156407.65915545425
2443,162162.52524579293
2444,166809.88682719925
2445,172929.15640892042
2446,193514.33089413214
2447,181612.14160376322
2448,191745.38637708104
2449,171369.3250382559
2450,184425.47056705249
2451,170563.2523551965
2452,184522.36924015824
2453,164968.94793114928
2454,157939.62159236474
2455,151520.38158007106
2456,176129.50872253394
2457,171112.9789714953
2458,169762.08162428532
2459,162246.8289363163
2460,171339.30338159576
2461,189034.7536538192
2462,175758.87359598628
2463,163351.7214898942
2464,189806.54664503015
2465,175370.99091831432
2466,196895.59990030737
2467,176905.91799482936
2468,176866.55722787138
2469,163590.67717003776
2470,212693.50295839598
2471,192686.9317477115
2472,181578.68495182972
2473,166475.457581823
2474,185998.2551662505
2475,185527.7148779037
2476,159027.11819768534
2477,181169.6549337681
2478,176732.91530472343
2479,191619.294648831
2480,189114.30378932506
2481,180934.635330335
2482,164573.37222306337
2483,173902.01127019548
2484,165625.12774123135
2485,179555.21957079228
2486,196899.72066157102
2487,207566.12470445782
2488,163899.98114926904
2489,189179.42817777954
2490,193892.88002311555
2491,178980.87433142844
2492,179749.87624435662
2493,197999.67497559404
2494,203717.47029579338
2495,185249.26115689334
2496,201691.20827484736
2497,181956.54831479187
2498,171895.93627581093
2499,187245.16843942436
2500,157816.774613166
2501,191702.91257332568
2502,198599.4200289105
2503,187193.31367633236
2504,220514.99399953056
2505,181814.52759520337
2506,183750.75537191005
2507,183000.4316795778
2508,185830.97190657235
2509,185497.87234417815
2510,179613.4376813164
2511,164454.96796362847
2512,185127.23721763608
2513,178750.61384462472
2514,160927.61044888175
2515,192562.8080578479
2516,180990.24148553726
2517,180064.94150312617
2518,196070.99739379017
2519,180352.91901902482
2520,183367.9537693658
2521,176734.84149402357
2522,180848.2207659369
2523,187806.05936880526
2524,180521.52640003432
2525,181502.75449615298
2526,174525.87942676037
2527,188927.98406316712
2528,184728.8704312353
2529,179857.9755180264
2530,180962.86807160522
2531,179194.0663900734
2532,179591.78925948264
2533,180638.46370254643
2534,185846.2151319147
2535,195174.03113913583
2536,192474.5682906278
2537,164200.59549682727
2538,178403.09409681568
2539,170774.84018303244
2540,179879.94589833217
2541,177668.1927527918
2542,180174.32861071965
2543,170643.30357213737
2544,165448.00428983127
2545,195531.75488622137
2546,165314.17768212175
2547,172532.75766088
2548,203310.2180698847
2549,175090.0625158816
2550,230841.3386262767
2551,155225.190066315
2552,168322.34244195558
2553,165956.25926526287
2554,193956.81756412587
2555,171070.3678938211
2556,166285.24362800387
2557,182875.80134662287
2558,218108.5367697496
2559,174378.7776320423
2560,164731.31637239736
2561,156969.69508328126
2562,173388.85434261733
2563,177559.6286851212
2564,194297.7892799026
2565,174894.58836401487
2566,196544.14407579857
2567,179036.15852815146
2568,211423.9865111343
2569,208156.3989352053
2570,159233.9413472528
2571,210820.11513493792
2572,140196.10979819554
2573,198678.46908296482
2574,186818.6107608131
2575,175044.79763386026
2576,180031.16289268015
2577,176889.1715251559
2578,159638.8561656496
2579,154287.26437548734
2580,191885.61818127544
2581,177503.37861293484
2582,166548.3168497556
2583,164475.14942856668
2584,167484.74485786376
2585,188683.160555396
2586,162243.3995026634
2587,180807.213919105
2588,176279.07963703643
2589,163438.95909420704
2590,161495.5393685042
2591,216032.30372245493
2592,176632.18154140445
2593,168743.00156715722
2594,183810.11848087446
2595,156794.3605472832
2596,169136.4301139575
2597,183203.31875246204
2598,213252.9269308946
2599,190550.3278669722
2600,234707.20986024477
2601,135751.31889281794
2602,164228.45886894222
2603,153219.4370304267
2604,164210.7465238045
2605,163883.22911797464
2606,154892.7762699523
2607,197092.08733831812
2608,228148.376399111
2609,178680.58750399202
2610,165643.3411678034
2611,222406.64266022993
2612,184021.8435825992
2613,170871.09493915574
2614,189562.8736973079
2615,170591.88496635668
2616,172934.3516828469
2617,186425.06987918424
2618,218648.13113299478
2619,183035.60676114238
2620,178378.90606942237
2621,184516.71659785067
2622,181419.52531829127
2623,196858.92343841796
2624,189228.70148627157
2625,208973.38076102524
2626,180269.86896412098
2627,159488.7136839528
2628,191490.2995075176
2629,228684.2451379418
2630,201842.99870042223
2631,209242.82289186725
2632,202357.62258492992
2633,168238.6121826528
2634,202524.12465368654
2635,170588.7719295926
2636,198375.3151298766
2637,170636.8278898832
2638,181991.07947937446
2639,183994.54251844413
2640,182951.48219358292
2641,174126.2971561947
2642,170575.49674260244
2643,175332.23986998154
2644,167522.06153911818
2645,168095.58373854356
2646,154406.41562746628
2647,170996.97334609553
2648,159056.8902456325
2649,181373.6165192963
2650,152272.56097594486
2651,168664.3468213277
2652,211007.00829229597
2653,182909.51503290934
2654,203926.82935329597
2655,179082.82544293115
2656,206260.0997950267
2657,181732.44341575517
2658,189698.74069315614
2659,203074.34678978077
2660,201670.63436566037
2661,173756.81258968567
2662,181387.07639087713
2663,184859.1552705206
2664,158313.6156667727
2665,151951.95540966326
2666,162537.52704470023
2667,178998.33706784993
2668,186732.58494303632
2669,187323.31840616418
2670,199437.232798276
2671,185546.68085864978
2672,161595.01579859853
2673,154672.42276304285
2674,159355.71011616802
2675,155919.01407774608
2676,182424.8709560379
2677,178100.58962231316
2678,202577.900044458
2679,177862.77894060453
2680,182056.024744879
2681,191403.19917710475
2682,196264.7549800328
2683,209375.0034197152
2684,196691.81930172816
2685,192458.43153958116
2686,182242.80926506058
2687,183259.50390050234
2688,188108.24374883366
2689,171418.64019579906
2690,194698.8822204389
2691,174841.84007522603
2692,172965.47648890037
2693,189386.3236771375
2694,185682.6183402636
2695,176412.01271906844
2696,174976.48972287308
2697,180718.5817076487
2698,186131.18824824877
2699,165220.78635403793
2700,164115.89380043768
2701,182125.7291270306
2702,182285.1402332785
2703,196325.44221036392
2704,164865.21532988455
2705,182694.4922098259
2706,185425.4855209503
2707,171414.70411910536
2708,183433.4724660844
2709,176844.98115579318
2710,180568.18775320053
2711,185948.6254758397
2712,189388.2917154811
2713,142754.48916587
2714,156106.80076081632
2715,155895.3976175692
2716,159851.97773856507
2717,185157.83230552217
2718,180716.29171080468
2719,176901.09395406418
2720,181017.22245521727
2721,183269.1594076685
2722,193550.83009706298
2723,170625.84269972937
2724,182012.40594272222
2725,179162.50729073375
2726,183269.1594076699
2727,180589.83617505664
2728,181465.9351987373
2729,196053.02987830434
2730,183421.020319012
2731,167926.83908361592
2732,168027.53099789517
2733,182164.26685407944
2734,172469.07159260823
