Id,MedHouseVal
37848,3.1358439738718573
37849,2.430013444672717
37850,2.093469037682567
37851,1.5425839432022883
37852,2.2679649301223677
37853,3.336162917744552
37854,2.0983837449046163
37855,2.8493848580017485
37856,0.8143753134921567
37857,1.1880597587518977
37858,2.254856493027056
37859,2.3724318802796986
37860,2.571853822188899
37861,2.373758932535239
37862,0.8941544045342411
37863,2.7383521583663253
37864,2.278818206866461
37865,0.8417767712481563
37866,1.8626146703785764
37867,2.605143216543773
37868,2.6686507792333316
37869,3.2009784960114303
37870,2.380795147208204
37871,1.0022763743231664
37872,3.090331483863089
37873,1.8437315394464378
37874,1.8134156199444291
37875,1.8815888511542624
37876,2.416566398396583
37877,5.068256257359067
37878,1.9559138659008468
37879,2.1999520060218885
37880,0.7076010578106349
37881,2.198498487234467
37882,2.1593800381750725
37883,1.633321023429552
37884,1.7662124183615262
37885,2.6605596790581387
37886,1.9137079662100334
37887,1.3243876866703204
37888,1.301377399241737
37889,2.633934580427315
37890,1.5221856810528536
37891,1.8288981378297748
37892,1.5101383909426858
37893,0.8428107979597712
37894,3.880970209665108
37895,2.1886127818372003
37896,2.3211961175527662
37897,2.0815072170857647
37898,2.634260467508227
37899,1.848760603495954
37900,3.702077558432933
37901,0.7067243495449418
37902,0.6586989565617642
37903,4.046655476964439
37904,3.0922011442925594
37905,3.952514554641681
37906,2.7477620274680774
37907,1.6737804610539513
37908,1.6472475879122115
37909,2.0371550271762118
37910,2.2832370669140687
37911,2.8665858178422425
37912,1.665555246054474
37913,2.0138561399894925
37914,2.7586151979314337
37915,2.009460834891243
37916,1.9068947620783732
37917,2.0896648630592907
37918,0.9064286536941353
37919,2.3181663783813917
37920,7.360256146125437
37921,1.210602302753962
37922,2.0549424124948175
37923,1.4117383837136543
37924,1.3960097577302761
37925,1.1927818118779925
37926,2.1258042955691323
37927,1.1981079731957252
37928,1.0697858169891177
37929,1.5457764247084143
37930,1.450556955047837
37931,1.7360213655541585
37932,2.7447701620590195
37933,1.3839665980267029
37934,3.406180157279259
37935,1.4489764799518525
37936,1.6120010585552507
37937,1.1482390287486695
37938,2.138278302365933
37939,2.108630384151077
37940,1.9175446021202092
37941,3.2884030117858245
37942,1.4337416159326182
37943,1.967076856126937
37944,2.539513613476231
37945,2.3933353612929196
37946,1.3976261502043528
37947,1.9945833991537825
37948,2.2017477702978496
37949,3.997980655589714
37950,2.0995479812451237
37951,1.085294707685101
37952,1.4824819991369935
37953,0.8340147786342129
37954,2.136742935500422
37955,1.569626224287056
37956,0.6092925526513113
37957,1.7153259678308714
37958,2.690108891339044
37959,1.7265012526049688
37960,2.150328176804898
37961,1.1239873736577266
37962,1.6365818407515533
37963,3.5888595702824233
37964,1.4262100506350421
37965,2.308001155819909
37966,3.0361464801141906
37967,3.146815193560137
37968,2.5827482397220365
37969,1.6203540339610285
37970,1.506890800515336
37971,2.8845266472235878
37972,2.336826112371213
37973,1.391271018157937
37974,1.525440769961314
37975,2.110189180864353
37976,2.4160205385076026
37977,3.017772108615297
37978,1.3405334321303641
37979,1.4017640818279489
37980,1.3121616796183844
37981,0.6651170230529004
37982,2.181448994406118
37983,2.081719922200257
37984,0.9452088140551496
37985,2.6179457414932656
37986,1.7683867808404372
37987,0.007665453642424325
37988,2.884735586185734
37989,1.7048769052455768
37990,2.185379460095028
37991,2.0629776610843322
37992,2.2594885080737157
37993,1.6200947612710905
37994,0.44009047647369925
37995,1.8254169857099214
37996,2.2476993669422
37997,2.6667759692969355
37998,1.0474058904584496
37999,2.11654483297459
38000,1.7955243114685615
38001,3.210120147123895
38002,1.8332162772235066
38003,2.1452150660913745
38004,2.3114192494910313
38005,-0.42655938011827743
38006,2.3422979281163236
38007,2.256199503729121
38008,1.0685036989560004
38009,2.5384937750980967
38010,1.5288202949298935
38011,0.6097870125325855
38012,1.588729098845846
38013,4.890410986992542
38014,3.3683972409285516
38015,1.776297024347869
38016,1.4825414892199902
38017,2.2735036138883373
38018,2.1773620366841158
38019,3.368025030530177
38020,2.016931265924427
38021,0.8947809315019839
38022,0.7911857210964257
38023,2.9152793520224307
38024,3.262192392216164
38025,1.7884072473193342
38026,1.5785823830234804
38027,1.8098175425033318
38028,1.450771195003263
38029,2.728225503695633
38030,2.240964675092883
38031,2.0111244423641494
38032,0.22387841062634806
38033,1.839309828099232
38034,2.6010348515888495
38035,0.9424616086497295
38036,0.7407715649548123
38037,2.8442464662876006
38038,1.9373222536767045
38039,1.5517414801016756
38040,1.2527795375528257
38041,1.415887184656917
38042,2.0868970976165073
38043,2.0782229166754647
38044,2.6959278623538694
38045,1.1618224525906555
38046,1.7878640847354532
38047,1.5397290795160572
38048,1.6234064878817378
38049,1.952794233718194
38050,1.7123831970708352
38051,1.5360311177182737
38052,0.6664603257114123
38053,0.9404895889081217
38054,0.6801026965225674
38055,1.384376364294937
38056,1.684329231399623
38057,2.208742072280515
38058,1.9448987415833585
38059,2.256532306530225
38060,1.8919242729788621
38061,1.6282814041981837
38062,2.8617783397817647
38063,2.304580370222048
38064,3.3097147095470163
38065,2.6822183557636876
38066,2.386054243885127
38067,1.7535714949935866
38068,1.1473084867817818
38069,1.7252173318419253
38070,2.221342279394314
38071,1.8728721360686293
38072,3.0397531477147623
38073,2.2801839838343483
38074,2.206427423221456
38075,1.7313334522034438
38076,1.8932794448740893
38077,2.413447183467042
38078,2.3734330405113155
38079,3.9836771327040097
38080,2.075275318831089
38081,2.601002759592177
38082,2.791336387109027
38083,1.5767931390840104
38084,3.471726459427387
38085,2.3820802539791472
38086,1.2142168442699628
38087,0.4394122846925086
38088,2.2286871372362356
38089,2.5129796994437896
38090,2.707714255800937
38091,1.4921845116386763
38092,2.1333763963211396
38093,2.242778235423309
38094,1.7752598625175509
38095,2.442775104894622
38096,3.7205113825233767
38097,1.5535837710136775
38098,1.6796555946971168
38099,1.4672714992414697
38100,3.7946411665914894
38101,3.1851084627342985
38102,1.6521885928615845
38103,2.2784420606317823
38104,1.9259537832710265
38105,2.0265378134759757
38106,3.57256361225091
38107,1.9949927609590645
38108,2.880994952550516
38109,1.3561253959178075
38110,1.8761253961776774
38111,1.9713735613351204
38112,5.074240961740308
38113,2.604688394757936
38114,3.193042706915165
38115,2.6495028658424147
38116,1.698886652688202
38117,5.401367681571713
38118,1.7132085825104397
38119,2.095389777709343
38120,1.9527367822267792
38121,1.8746136230727686
38122,1.0307366220036087
38123,3.061884737591704
38124,1.343424535095025
38125,1.8034088418702865
38126,1.5876591916086724
38127,1.4163768097917284
38128,3.3834050349243583
38129,1.405777966798567
38130,0.8124276182940164
38131,1.3373446271782896
38132,0.4882394244506614
38133,1.3113085694013193
38134,1.4239326741490075
38135,1.9251342756214598
38136,1.941889336978086
38137,2.7618703067242336
38138,2.0098159967789115
38139,2.655872334589688
38140,3.3239444572027494
38141,2.602994383433348
38142,1.016368488988256
38143,2.5522315156666195
38144,1.3024203167982265
38145,1.376718618441224
38146,2.2865042839666714
38147,1.6491871625062586
38148,1.3898057114409639
38149,2.5858541279519045
38150,2.386629121029692
38151,3.1600497251925077
38152,1.360352855674364
38153,3.833633328662124
38154,1.8819550904719833
38155,3.2003016257091375
38156,1.8988060952905528
38157,1.870514659094546
38158,0.6511776843673189
38159,1.3266249152076597
38160,1.368544398258365
38161,2.3842984156061036
38162,2.176600983410971
38163,1.3464483279410757
38164,2.2065419872317804
38165,2.5664722894824195
38166,2.311888520445194
38167,0.8009392232706816
38168,0.7092784539987775
38169,2.1874092222207295
38170,1.0911492522814328
38171,1.3202169250441358
38172,1.776944451314776
38173,3.9694186128171225
38174,1.6666131163322433
38175,1.589958856870787
38176,1.5922847591803588
38177,3.539039495300514
38178,2.200676279191498
38179,1.4915805470265724
38180,1.4114187484653513
38181,1.0193916747855951
38182,2.7746323007050435
38183,2.4069031874938105
38184,1.1902231095480857
38185,2.63354267347723
38186,4.3128460720473925
38187,2.2965217721735485
38188,0.6250045734512568
38189,0.9477186264869104
38190,2.2893243663961016
38191,1.2445599376286651
38192,2.0301377284514217
38193,2.1205356806171025
38194,2.514372213873422
38195,1.532064606421919
38196,2.1852136996532963
38197,2.5179158213171746
38198,4.019887545516042
38199,0.869655696792293
38200,1.6109291718259016
38201,1.1375575973119894
38202,1.9044415902506202
38203,2.355896005475259
38204,1.3336309584497172
38205,1.9327544929336398
38206,2.0590060458162327
38207,2.341229591644826
38208,2.5627427836641345
38209,1.4758232713927768
38210,2.1795191384812043
38211,1.2716311499776936
38212,2.2269036433694964
38213,3.132993503726574
38214,1.437196162967325
38215,1.2877494530497628
38216,2.658196712237853
38217,3.045080238171984
38218,0.6995020296412875
38219,1.9679339664098165
38220,1.8175364010714148
38221,1.2690194743290988
38222,2.1952692238580767
38223,2.6027201631590415
38224,1.0771575047168085
38225,1.4691309359425944
38226,2.2291016726230453
38227,3.3585523951380694
38228,2.06881609799607
38229,2.5309175914372517
38230,1.0746383609784047
38231,1.959400341880162
38232,1.868542173759721
38233,2.7994443999001604
38234,3.064038799618004
38235,1.834011050979754
38236,2.4404817316546144
38237,2.597538731480384
38238,2.223703552261739
38239,2.835449746018085
38240,3.0260756023405904
38241,1.3432278876754893
38242,1.561486334842101
38243,2.4755300617286906
38244,1.823541889520861
38245,2.0444208084698445
38246,2.564093278344835
38247,1.07523209738347
38248,7.208212127262733
38249,2.4262780236338344
38250,3.2517137145363293
38251,0.4118163268834749
38252,2.744439739601553
38253,2.5237890704528994
38254,2.2309347238236725
38255,0.928873521698037
38256,2.0149305524955423
38257,1.0564748333139704
38258,2.9242586226284217
38259,1.7778825161882494
38260,1.1858436674494257
38261,2.237597669928867
38262,1.4265143207754463
38263,2.887479616972854
38264,3.324686992484537
38265,1.259279819083794
38266,2.1609297962911214
38267,1.2990684550845515
38268,0.43764121292253577
38269,1.8851088244390013
38270,1.8578933282973438
38271,4.064826513210697
38272,2.275392942990763
38273,4.38867869580217
38274,2.823066000902571
38275,2.0937395737375013
38276,3.0847263406302403
38277,1.1484340822362356
38278,1.8335057830286843
38279,1.9989667473224273
38280,1.87556250661369
38281,1.3906725822433401
38282,0.22001524285404628
38283,2.6502422150830967
38284,1.5126576854413827
38285,1.017599650731583
38286,1.5533713859046685
38287,2.3034520181116918
38288,1.5516665954282374
38289,1.8306679972038538
38290,3.078254338727511
38291,1.4315560837939358
38292,1.2770592361839377
38293,2.0630696385319354
38294,0.9871829227634379
38295,2.7465987471364457
38296,1.2208821883933965
38297,2.002403999584999
38298,1.5433462044415265
38299,2.621852373266158
38300,1.895234292028583
38301,1.5304489673995647
38302,2.652650226310463
38303,1.6351450383205162
38304,2.1743076059629374
38305,2.1650305835764385
38306,1.590886420971131
38307,3.1170316395245052
38308,2.1004021436449563
38309,2.2052940042362366
38310,1.4650379799743334
38311,3.0402232198637194
38312,2.7112681340868363
38313,1.792888498649468
38314,2.912035993723123
38315,1.7701340718637297
38316,1.9921717810403052
38317,2.8892691053912785
38318,1.3820083611927672
38319,2.279357445986278
38320,1.8574434671461404
38321,2.3787221225751054
38322,2.799527439109305
38323,1.4535189212410131
38324,1.351073221482956
38325,1.9298105423774103
38326,1.4594259632160274
38327,3.318121729068075
38328,2.2516268576315994
38329,2.3387195699062033
38330,1.936334062763649
38331,2.937619137895858
38332,2.4512417735031278
38333,1.8667918177012197
